t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
2.0100,9.0159,119.4795,-106.4654,0.0647,-0.0204,-0.1361,12.7718,-4.0366,-26.8552,125.2300,19.8700,197.2300
2.0200,9.0165,119.4793,-106.4668,0.2554,-0.0807,-0.5371,24.9525,-7.8962,-52.4676,125.2314,19.8717,197.2255
2.0300,9.0191,119.4785,-106.4721,0.5638,-0.1784,-1.1854,36.2961,-11.5254,-76.3203,125.2370,19.8783,197.2079
2.0400,9.0247,119.4767,-106.4840,0.9814,-0.3112,-2.0635,46.8154,-14.9681,-98.4406,125.2494,19.8929,197.1689
2.0500,9.0345,119.4736,-106.5046,1.5001,-0.4777,-3.1542,56.5188,-18.2784,-118.8467,125.2710,19.9183,197.1010
2.0600,9.0495,119.4688,-106.5362,2.1117,-0.6768,-4.4405,65.4113,-21.5175,-137.5496,125.3039,19.9572,196.9972
2.0700,9.0706,119.4620,-106.5806,2.8083,-0.9081,-5.9052,73.4959,-24.7503,-154.5560,125.3503,20.0119,196.8509
2.0800,9.0987,119.4529,-106.6396,3.5816,-1.1718,-7.5316,80.7748,-28.0434,-169.8700,125.4120,20.0848,196.6563
2.0900,9.1345,119.4412,-106.7149,4.4238,-1.4689,-9.3026,87.2499,-31.4626,-183.4952,125.4907,20.1779,196.4077
2.1000,9.1788,119.4265,-106.8080,5.3266,-1.8011,-11.2015,92.9240,-35.0714,-195.4355,125.5881,20.2931,196.1002
2.1100,9.2320,119.4085,-106.9200,6.2823,-2.1704,-13.2113,97.8010,-38.9294,-205.6973,125.7054,20.4319,195.7293
2.1200,9.2948,119.3868,-107.0521,7.2827,-2.5796,-15.3154,101.8873,-43.0910,-214.2895,125.8441,20.5961,195.2908
2.1300,9.3677,119.3610,-107.2053,8.3200,-3.0322,-17.4971,105.1914,-47.6047,-221.2254,126.0051,20.7870,194.7812
2.1400,9.4509,119.3307,-107.3802,9.3865,-3.5317,-19.7399,107.7248,-52.5121,-226.5223,126.1896,21.0057,194.1971
2.1500,9.5447,119.2954,-107.5776,10.4745,-4.0824,-22.0276,109.5021,-57.8474,-230.2028,126.3982,21.2533,193.5359
2.1600,9.6495,119.2546,-107.7979,11.5765,-4.6887,-24.3440,110.5413,-63.6370,-232.2945,126.6319,21.5307,192.7951
2.1700,9.7653,119.2077,-108.0413,12.6853,-5.3552,-26.6735,110.8637,-69.8995,-232.8306,126.8911,21.8387,191.9726
2.1800,9.8921,119.1541,-108.3081,13.7938,-6.0867,-29.0006,110.4941,-76.6448,-231.8496,127.1764,22.1778,191.0670
2.1900,10.0300,119.0932,-108.5981,14.8952,-6.8881,-31.3104,109.4606,-83.8749,-229.3954,127.4881,22.5485,190.0768
2.2000,10.1790,119.0244,-108.9112,15.9830,-7.7642,-33.5885,107.7945,-91.5834,-225.5170,127.8265,22.9512,189.0012
2.2100,10.3388,118.9467,-109.2471,17.0511,-8.7197,-35.8208,105.5302,-99.7556,-220.2683,128.1918,23.3861,187.8396
2.2200,10.5093,118.8595,-109.6053,18.0936,-9.7593,-37.9939,102.7048,-108.3687,-213.7079,128.5839,23.8533,186.5919
2.2300,10.6903,118.7619,-109.9852,19.1052,-10.8871,-40.0949,99.3577,-117.3919,-205.8986,129.0029,24.3527,185.2579
2.2400,10.8813,118.6531,-110.3862,20.0808,-12.1071,-42.1118,95.5305,-126.7867,-196.9067,129.4487,24.8841,183.8383
2.2500,11.0821,118.5320,-110.8073,21.0158,-13.4228,-44.0331,91.2665,-136.5069,-186.8025,129.9209,25.4474,182.3335
2.2600,11.2923,118.3978,-111.2476,21.9061,-14.8373,-45.8479,86.6101,-146.4988,-175.6589,130.4194,26.0421,180.7447
2.2700,11.5114,118.2494,-111.7061,22.7480,-16.3528,-47.5463,81.6067,-156.7013,-163.5517,130.9436,26.6678,179.0730
2.2800,11.7388,118.0859,-112.1816,23.5382,-17.9713,-49.1189,76.3020,-167.0465,-150.5590,131.4932,27.3239,177.3199
2.2900,11.9742,117.9062,-112.6727,24.2741,-19.6938,-50.5574,70.7417,-177.4592,-136.7610,132.0676,28.0097,175.4871
2.3000,12.2170,117.7092,-113.1783,24.9531,-21.5205,-51.8541,64.9712,-187.8580,-122.2396,132.6662,28.7245,173.5768
2.3100,12.4665,117.4940,-113.6969,25.5735,-23.4509,-53.0022,59.0348,-198.1545,-107.0785,133.2883,29.4675,171.5910
2.3200,12.7222,117.2595,-114.2269,26.1338,-25.4836,-53.9957,52.9757,-208.2545,-91.3627,133.9332,30.2377,169.5322
2.3300,12.9836,117.0047,-114.7668,26.6330,-27.6160,-54.8295,46.8355,-218.0578,-75.1785,134.6000,31.0342,167.4031
2.3400,13.2499,116.7285,-115.3151,27.0705,-29.8447,-55.4993,40.6541,-227.4589,-58.6136,135.2879,31.8558,165.2064
2.3500,13.5206,116.4301,-115.8701,27.4461,-32.1652,-56.0018,34.4690,-236.3472,-41.7569,135.9961,32.7015,162.9451
2.3600,13.7951,116.1084,-116.4301,27.7599,-34.5717,-56.3344,28.3155,-244.6080,-24.6985,136.7235,33.5700,160.6226
2.3700,14.0727,115.7627,-116.9935,28.0124,-37.0573,-56.4957,22.2261,-252.1230,-7.5297,137.4691,34.4601,158.2420
2.3800,14.3528,115.3921,-117.5584,28.2044,-39.6141,-56.4850,16.2308,-258.7715,9.6569,138.2319,35.3705,155.8069
2.3900,14.6348,114.9960,-118.1233,28.3370,-42.2328,-56.3026,10.3568,-264.4312,26.7679,139.0108,36.2998,153.3208
2.4000,14.9182,114.5736,-118.6863,28.4115,-44.9028,-55.9497,4.6284,-268.9802,43.7084,139.8047,37.2467,150.7877
2.4100,15.2023,114.1246,-119.2458,28.4296,-47.6124,-55.4284,-0.9331,-272.2978,60.3830,140.6123,38.2096,148.2112
2.4200,15.4866,113.6485,-119.8001,28.3929,-50.3487,-54.7420,-6.3091,-274.2669,76.6954,141.4327,39.1871,145.5955
2.4300,15.7705,113.1450,-120.3475,28.3034,-53.0977,-53.8945,-11.4838,-274.7759,92.5489,142.2643,40.1777,142.9445
2.4400,16.0536,112.6140,-120.8865,28.1632,-55.8442,-52.8910,-16.4442,-273.7206,107.8474,143.1062,41.1799,140.2625
2.4500,16.3352,112.0556,-121.4154,27.9745,-58.5721,-51.7376,-21.1798,-271.0069,122.4949,143.9569,42.1919,137.5536
2.4600,16.6149,111.4699,-121.9328,27.7396,-61.2644,-50.4411,-25.6827,-266.5533,136.3972,144.8152,43.2124,134.8221
2.4700,16.8923,110.8572,-122.4372,27.4608,-63.9032,-49.0096,-29.9472,-260.2932,149.4624,145.6798,44.2396,132.0724
2.4800,17.1669,110.2182,-122.9273,27.1407,-66.4702,-47.4519,-33.9696,-252.1774,161.6016,146.5493,45.2719,129.3089
2.4900,17.4384,109.5535,-123.4018,26.7815,-68.9467,-45.7776,-37.7484,-242.1766,172.7305,147.4224,46.3078,126.5360
2.5000,17.7062,108.8640,-123.8596,26.3857,-71.3138,-43.9973,-41.2838,-230.2834,182.7701,148.2977,47.3454,123.7581
2.5100,17.9700,108.1509,-124.2995,25.9558,-73.5524,-42.1222,-44.5776,-216.5141,191.6485,149.1739,48.3833,120.9797
2.5200,18.2296,107.4154,-124.7208,25.4941,-75.6440,-40.1643,-47.6327,-200.9099,199.3017,150.0497,49.4197,118.2052
2.5300,18.4845,106.6589,-125.1224,25.0031,-77.5706,-38.1361,-50.4537,-183.5379,205.6755,150.9236,50.4530,115.4391
2.5400,18.7346,105.8832,-125.5038,24.4851,-79.3148,-36.0508,-53.0458,-164.4911,210.7260,151.7942,51.4816,112.6858
2.5500,18.9794,105.0901,-125.8643,23.9422,-80.8604,-33.9216,-55.4153,-143.8878,214.4217,152.6603,52.5038,109.9497
2.5600,19.2188,104.2815,-126.2035,23.3768,-82.1926,-31.7623,-57.5691,-121.8704,216.7437,153.5204,53.5180,107.2352
2.5700,19.4526,103.4595,-126.5211,22.7908,-83.2978,-29.5868,-59.5145,-98.6038,217.6871,154.3732,54.5227,104.5466
2.5800,19.6805,102.6266,-126.8170,22.1865,-84.1646,-27.4086,-61.2594,-74.2724,217.2611,155.2173,55.5162,101.8881
2.5900,19.9024,101.7849,-127.0911,21.5656,-84.7833,-25.2415,-62.8118,-49.0768,215.4900,156.0514,56.4971,99.2639
2.6000,20.1180,100.9371,-127.3435,20.9302,-85.1462,-23.0988,-64.1798,-23.2306,212.4125,156.8742,57.4638,96.6782
2.6100,20.3273,100.0856,-127.5745,20.2820,-85.2479,-20.9933,-65.3714,3.0438,208.0818,157.6844,58.4147,94.1348
2.6200,20.5301,99.2331,-127.7844,19.6228,-85.0853,-18.9372,-66.3947,29.5197,202.5649,158.4807,59.3486,91.6378
2.6300,20.7264,98.3823,-127.9738,18.9541,-84.6575,-16.9420,-67.2574,55.9698,195.9417,159.2620,60.2639,89.1909
2.6400,20.9159,97.5357,-128.1432,18.2777,-83.9659,-15.0183,-67.9669,82.1705,188.3039,160.0269,61.1593,86.7977
2.6500,21.0987,96.6961,-128.2934,17.5948,-83.0141,-13.1759,-68.5303,107.9059,179.7533,160.7744,62.0334,84.4619
2.6600,21.2746,95.8659,-128.4251,16.9070,-81.8078,-11.4233,-68.9541,132.9706,170.4003,161.5033,62.8851,82.1867
2.6700,21.4437,95.0478,-128.5394,16.2157,-80.3547,-9.7679,-69.2443,157.1729,160.3623,162.2125,63.7132,79.9754
2.6800,21.6059,94.2443,-128.6370,15.5222,-78.6643,-8.2160,-69.4063,180.3370,149.7616,162.9011,64.5164,77.8311
2.6900,21.7611,93.4576,-128.7192,14.8276,-76.7479,-6.7727,-69.4451,202.3042,138.7237,163.5680,65.2937,75.7566
2.7000,21.9094,92.6902,-128.7869,14.1333,-74.6182,-5.4416,-69.3646,222.9339,127.3749,164.2124,66.0441,73.7545
2.7100,22.0507,91.9440,-128.8413,13.4403,-72.2893,-4.2252,-69.1684,242.1043,115.8414,164.8334,66.7667,71.8274
2.7200,22.1851,91.2211,-128.8836,12.7499,-69.7762,-3.1247,-68.8590,259.7114,104.2464,165.4302,67.4606,69.9775
2.7300,22.3126,90.5233,-128.9148,12.0631,-67.0950,-2.1402,-68.4383,275.6686,92.7096,166.0022,68.1251,68.2068
2.7400,22.4332,89.8524,-128.9362,11.3811,-64.2628,-1.2705,-67.9074,289.9056,81.3450,166.5486,68.7594,66.5171
2.7500,22.5470,89.2097,-128.9489,10.7050,-61.2969,-0.5133,-67.2665,302.3663,70.2597,167.0690,69.3630,64.9099
2.7600,22.6541,88.5968,-128.9541,10.0358,-58.2155,0.1347,-66.5149,313.0080,59.5533,167.5629,69.9354,63.3866
2.7700,22.7544,88.0146,-128.9527,9.3747,-55.0368,0.6777,-65.6511,321.7986,49.3163,168.0299,70.4761,61.9481
2.7800,22.8482,87.4643,-128.9460,8.7228,-51.7795,1.1210,-64.6726,328.7154,39.6296,168.4696,70.9849,60.5952
2.7900,22.9354,86.9465,-128.9347,8.0812,-48.4625,1.4703,-63.5763,333.7427,30.5641,168.8820,71.4616,59.3283
2.8000,23.0162,86.4618,-128.9200,7.4512,-45.1046,1.7323,-62.3578,336.8706,22.1798,169.2669,71.9061,58.1475
2.8100,23.0907,86.0108,-128.9027,6.8341,-41.7250,1.9139,-61.0120,338.0929,14.5258,169.6243,72.3185,57.0527
2.8200,23.1591,85.5935,-128.8836,6.2310,-38.3428,2.0228,-59.5327,337.4060,7.6402,169.9543,72.6989,56.0434
2.8300,23.2214,85.2101,-128.8634,5.6434,-34.9769,2.0667,-57.9130,334.8074,1.5498,170.2572,73.0476,55.1188
2.8400,23.2778,84.8603,-128.8427,5.0727,-31.6466,2.0538,-56.1450,330.2950,-3.7298,170.5331,73.3650,54.2777
2.8500,23.3286,84.5439,-128.8221,4.5205,-28.3710,1.9921,-54.2198,323.8659,-8.1940,170.7827,73.6516,53.5186
2.8600,23.3738,84.2602,-128.8022,3.9884,-25.1693,1.8899,-52.1275,315.5160,-11.8485,171.0065,73.9082,52.8397
2.8700,23.4136,84.0085,-128.7833,3.4780,-22.0607,1.7552,-49.8577,305.2396,-14.7095,171.2051,74.1355,52.2386
2.8800,23.4484,83.7879,-128.7658,2.9912,-19.0645,1.5957,-47.3989,293.0292,-16.8028,171.3794,74.3345,51.7129
2.8900,23.4783,83.5972,-128.7498,2.5300,-16.2001,1.4191,-44.7389,278.8751,-18.1630,171.5302,74.5064,51.2595
2.9000,23.5036,83.4352,-128.7356,2.0964,-13.4870,1.2325,-41.8649,262.7658,-18.8328,171.6587,74.6523,50.8750
2.9100,23.5246,83.3004,-128.7233,1.6927,-10.9448,1.0424,-38.7632,244.6875,-18.8620,171.7661,74.7738,50.5555
2.9200,23.5415,83.1909,-128.7129,1.3212,-8.5933,0.8552,-35.4200,224.6251,-18.3059,171.8537,74.8723,50.2969
2.9300,23.5547,83.1050,-128.7043,0.9843,-6.4523,0.6763,-31.8208,202.5612,-17.2245,171.9231,74.9497,50.0945
2.9400,23.5646,83.0404,-128.6976,0.6847,-4.5420,0.5107,-27.9511,178.4772,-15.6799,171.9757,75.0078,49.9432
2.9500,23.5714,82.9950,-128.6925,0.4253,-2.8828,0.3627,-23.7964,152.3526,-13.7353,172.0135,75.0488,49.8373
2.9600,23.5757,82.9662,-128.6888,0.2088,-1.4950,0.2360,-19.3424,124.1650,-11.4519,172.0384,75.0748,49.7710
2.9700,23.5778,82.9513,-128.6865,0.0384,-0.3995,0.1337,-14.5752,93.8898,-8.8870,172.0524,75.0884,49.7376
2.9800,23.5782,82.9473,-128.6851,-0.0827,0.3828,0.0583,-9.4819,61.4997,-6.0905,172.0579,75.0921,49.7303
2.9900,23.5773,82.9511,-128.6846,-0.1512,0.8305,0.0119,-3.4261,22.3862,-2.3200,172.0571,75.0888,49.7414
3.0000,23.5758,82.9594,-128.6844,-0.1512,0.8305,0.0119,0.0000,0.0000,0.0000,172.0527,75.0815,49.7631
3.0100,23.5742,82.9686,-128.6845,-0.1473,0.7588,-0.0307,1.5541,-22.7726,-5.3675,172.0475,75.0734,49.7868
3.0200,23.5727,82.9762,-128.6848,-0.1326,0.4666,-0.1111,1.3989,-35.2536,-10.5450,172.0427,75.0660,49.8057
3.0300,23.5714,82.9809,-128.6859,-0.1194,0.0538,-0.2416,1.2592,-46.9199,-15.3693,172.0384,75.0594,49.8153
3.0400,23.5702,82.9814,-128.6883,-0.1074,-0.4718,-0.4185,1.1334,-57.8029,-19.8402,172.0346,75.0535,49.8113
3.0500,23.5691,82.9767,-128.6925,-0.0967,-1.1023,-0.6384,1.0202,-67.9362,-23.9548,172.0311,75.0481,49.7900
3.0600,23.5681,82.9657,-128.6989,-0.0870,-1.8305,-0.8976,0.9183,-77.3551,-27.7084,172.0280,75.0433,49.7476
3.0700,23.5673,82.9474,-128.7078,-0.0783,-2.6494,-1.1925,0.8265,-86.0956,-31.0955,172.0252,75.0390,49.6807
3.0800,23.5665,82.9209,-128.7198,-0.0705,-3.5524,-1.5195,0.7439,-94.1935,-34.1099,172.0226,75.0351,49.5863
3.0900,23.5658,82.8853,-128.7350,-0.0635,-4.5333,-1.8747,0.6696,-101.6842,-36.7457,172.0203,75.0315,49.4615
3.1000,23.5652,82.8400,-128.7537,-0.0571,-5.5861,-2.2544,0.6027,-108.6016,-38.9973,172.0182,75.0284,49.3037
3.1100,23.5646,82.7841,-128.7763,-0.0514,-6.7053,-2.6547,0.5425,-114.9783,-40.8600,172.0163,75.0255,49.1104
3.1200,23.5641,82.7171,-128.8028,-0.0463,-7.8856,-3.0716,0.4882,-120.8444,-42.3306,172.0145,75.0229,48.8797
3.1300,23.5636,82.6382,-128.8335,-0.0416,-9.1222,-3.5013,0.4394,-126.2279,-43.4070,172.0128,75.0205,48.6097
3.1400,23.5632,82.5470,-128.8685,-0.0375,-10.4102,-3.9398,0.3955,-131.1541,-44.0890,172.0112,75.0183,48.2985
3.1500,23.5628,82.4429,-128.9079,-0.0337,-11.7453,-4.3831,0.3560,-135.6452,-44.3781,172.0097,75.0163,47.9449
3.1600,23.5625,82.3255,-128.9518,-0.0304,-13.1231,-4.8273,0.3204,-139.7206,-44.2778,172.0082,75.0144,47.5475
3.1700,23.5622,82.1942,-129.0000,-0.0273,-14.5397,-5.2686,0.2884,-143.3965,-43.7936,172.0068,75.0127,47.1053
3.1800,23.5619,82.0488,-129.0527,-0.0246,-15.9910,-5.7032,0.2595,-146.6860,-42.9333,172.0054,75.0111,46.6175
3.1900,23.5617,81.8889,-129.1098,-0.0221,-17.4734,-6.1273,0.2336,-149.5991,-41.7064,172.0039,75.0096,46.0835
3.2000,23.5614,81.7142,-129.1710,-0.0199,-18.9830,-6.5373,0.2102,-152.1426,-40.1250,172.0025,75.0082,45.5028
3.2100,23.5612,81.5244,-129.2364,-0.0179,-20.5162,-6.9298,0.1892,-154.3204,-38.2028,172.0010,75.0068,44.8751
3.2200,23.5611,81.3192,-129.3057,-0.0161,-22.0694,-7.3014,0.1703,-156.1335,-35.9559,171.9995,75.0055,44.2003
3.2300,23.5609,81.0985,-129.3787,-0.0145,-23.6389,-7.6489,0.1533,-157.5803,-33.4023,171.9979,75.0043,43.4785
3.2400,23.5607,80.8621,-129.4552,-0.0131,-25.2210,-7.9694,0.1379,-158.6568,-30.5619,171.9963,75.0030,42.7100
3.2500,23.5606,80.6099,-129.5349,-0.0118,-26.8120,-8.2601,0.1242,-159.3566,-27.4563,171.9945,75.0018,41.8951
3.2600,23.5605,80.3418,-129.6175,-0.0106,-28.4082,-8.5185,0.1117,-159.6715,-24.1089,171.9928,75.0006,41.0343
3.2700,23.5604,80.0577,-129.7027,-0.0095,-30.0055,-8.7423,0.1006,-159.5917,-20.5448,171.9909,74.9994,40.1283
3.2800,23.5603,79.7576,-129.7901,-0.0086,-31.6000,-8.9294,0.0905,-159.1061,-16.7904,171.9890,74.9983,39.1781
3.2900,23.5602,79.4416,-129.8794,-0.0077,-33.1876,-9.0781,0.0815,-158.2024,-12.8734,171.9870,74.9971,38.1844
3.3000,23.5601,79.1098,-129.9702,-0.0069,-34.7640,-9.1869,0.0733,-156.8682,-8.8227,171.9849,74.9959,37.1485
3.3100,23.5601,78.7621,-130.0621,-0.0063,-36.3250,-9.2546,0.0660,-155.0905,-4.6681,171.9828,74.9947,36.0715
3.3200,23.5600,78.3989,-130.1546,-0.0056,-37.8659,-9.2803,0.0594,-152.8568,-0.4403,171.9806,74.9936,34.9547
3.3300,23.5599,78.0202,-130.2474,-0.0051,-39.3821,-9.2634,0.0534,-150.1550,3.8295,171.9784,74.9924,33.7995
3.3400,23.5599,77.6264,-130.3400,-0.0046,-40.8690,-9.2037,0.0481,-146.9742,8.1097,171.9761,74.9912,32.6076
3.3500,23.5599,77.2177,-130.4321,-0.0041,-42.3216,-9.1012,0.0433,-143.3049,12.3686,171.9738,74.9900,31.3805
3.3600,23.5598,76.7945,-130.5231,-0.0037,-43.7351,-8.9563,0.0390,-139.1394,16.5744,171.9714,74.9889,30.1200
3.3700,23.5598,76.3571,-130.6126,-0.0033,-45.1044,-8.7697,0.0351,-134.4723,20.6957,171.9691,74.9877,28.8279
3.3800,23.5597,75.9061,-130.7003,-0.0030,-46.4245,-8.5424,0.0316,-129.3006,24.7017,171.9667,74.9865,27.5060
3.3900,23.5597,75.4419,-130.7858,-0.0027,-47.6904,-8.2757,0.0284,-123.6244,28.5622,171.9643,74.9854,26.1563
3.4000,23.5597,74.9650,-130.8685,-0.0024,-48.8970,-7.9712,0.0256,-117.4469,32.2482,171.9620,74.9843,24.7810
3.4100,23.5597,74.4760,-130.9482,-0.0022,-50.0393,-7.6307,0.0230,-110.7746,35.7318,171.9597,74.9832,23.3820
3.4200,23.5596,73.9756,-131.0245,-0.0020,-51.1125,-7.2565,0.0207,-103.6177,38.9869,171.9574,74.9821,21.9615
3.4300,23.5596,73.4645,-131.0971,-0.0018,-52.1117,-6.8510,0.0186,-95.9902,41.9888,171.9552,74.9811,20.5219
3.4400,23.5596,72.9433,-131.1656,-0.0016,-53.0323,-6.4167,0.0168,-87.9098,44.7151,171.9531,74.9801,19.0652
3.4500,23.5596,72.4130,-131.2298,-0.0014,-53.8699,-5.9567,0.0151,-79.3981,47.1454,171.9510,74.9792,17.5939
3.4600,23.5596,71.8743,-131.2894,-0.0013,-54.6202,-5.4738,0.0136,-70.4805,49.2617,171.9491,74.9783,16.1102
3.4700,23.5596,71.3281,-131.3441,-0.0012,-55.2795,-4.9714,0.0122,-61.1859,51.0489,171.9472,74.9774,14.6165
3.4800,23.5595,70.7753,-131.3938,-0.0010,-55.8440,-4.4529,0.0110,-51.5471,52.4942,171.9455,74.9766,13.1153
3.4900,23.5595,70.2169,-131.4383,-0.0009,-56.3104,-3.9216,0.0099,-41.5995,53.5880,171.9439,74.9759,11.6089
3.5000,23.5595,69.6538,-131.4775,-0.0008,-56.6760,-3.3811,0.0089,-31.3821,54.3235,171.9424,74.9752,10.0997
3.5100,23.5595,69.0870,-131.5114,-0.0008,-56.9381,-2.8351,0.0080,-20.9361,54.6971,171.9411,74.9746,8.5902
3.5200,23.5595,68.5176,-131.5397,-0.0007,-57.0947,-2.2872,0.0072,-10.3052,54.7083,171.9399,74.9740,7.0828
3.5300,23.5595,67.9467,-131.5626,-0.0006,-57.1442,-1.7409,0.0065,0.4654,54.3596,171.9389,74.9736,5.5800
3.5400,23.5595,67.3753,-131.5800,-0.0006,-57.0854,-1.2000,0.0058,11.3288,53.6566,171.9381,74.9732,4.0841
3.5500,23.5595,66.8044,-131.5920,-0.0005,-56.9176,-0.6678,0.0053,22.2372,52.6080,171.9374,74.9729,2.5975
3.5600,23.5595,66.2352,-131.5987,-0.0004,-56.6406,-0.1478,0.0047,33.1423,51.2256,171.9369,74.9726,1.1227
3.5700,23.5595,65.6688,-131.6001,-0.0004,-56.2547,0.3567,0.0043,43.9959,49.5235,171.9366,74.9725,-0.3381
3.5800,23.5595,65.1063,-131.5966,-0.0004,-55.7607,0.8427,0.0038,54.7500,47.5191,171.9364,74.9724,-1.7824
3.5900,23.5595,64.5487,-131.5882,-0.0003,-55.1597,1.3071,0.0035,65.3572,45.2317,171.9365,74.9724,-3.2082
3.6000,23.5595,63.9971,-131.5751,-0.0003,-54.4536,1.7473,0.0031,75.7713,42.6833,171.9367,74.9725,-4.6131
3.6100,23.5595,63.4525,-131.5576,-0.0003,-53.6443,2.1608,0.0028,85.9475,39.8978,171.9371,74.9727,-5.9949
3.6200,23.5595,62.9161,-131.5360,-0.0002,-52.7346,2.5453,0.0025,95.8427,36.9007,171.9377,74.9729,-7.3515
3.6300,23.5595,62.3887,-131.5105,-0.0002,-51.7275,2.8988,0.0023,105.4156,33.7194,171.9384,74.9732,-8.6810
3.6400,23.5595,61.8715,-131.4816,-0.0002,-50.6263,3.2196,0.0020,114.6267,30.3823,171.9393,74.9736,-9.9812
3.6500,23.5595,61.3652,-131.4494,-0.0002,-49.4349,3.5064,0.0018,123.4389,26.9190,171.9404,74.9741,-11.2503
3.6600,23.5595,60.8709,-131.4143,-0.0002,-48.1575,3.7580,0.0017,131.8172,23.3596,171.9416,74.9746,-12.4865
3.6700,23.5595,60.3893,-131.3767,-0.0001,-46.7986,3.9736,0.0015,139.7287,19.7350,171.9429,74.9752,-13.6880
3.6800,23.5595,59.9213,-131.3370,-0.0001,-45.3629,4.1527,0.0013,147.1428,16.0758,171.9444,74.9758,-14.8532
3.6900,23.5595,59.4677,-131.2955,-0.0001,-43.8557,4.2951,0.0012,154.0307,12.4130,171.9460,74.9765,-15.9805
3.7000,23.5595,59.0291,-131.2525,-0.0001,-42.2823,4.4010,0.0011,160.3658,8.7770,171.9477,74.9773,-17.0686
3.7100,23.5595,58.6063,-131.2085,-0.0001,-40.6484,4.4707,0.0010,166.1233,5.1975,171.9496,74.9780,-18.1159
3.7200,23.5594,58.1998,-131.1638,-0.0001,-38.9599,4.5049,0.0009,171.2798,1.7035,171.9515,74.9789,-19.1214
3.7300,23.5594,57.8102,-131.1187,-0.0001,-37.2228,4.5047,0.0008,175.8135,-1.6770,171.9534,74.9797,-20.0839
3.7400,23.5594,57.4380,-131.0737,-0.0001,-35.4436,4.4714,0.0007,179.7040,-4.9174,171.9554,74.9806,-21.0025
3.7500,23.5594,57.0835,-131.0290,-0.0001,-33.6287,4.4064,0.0006,182.9318,-7.9926,171.9575,74.9815,-21.8763
3.7600,23.5594,56.7473,-130.9849,-0.0001,-31.7850,4.3115,0.0006,185.4781,-10.8790,171.9596,74.9824,-22.7046
3.7700,23.5594,56.4294,-130.9418,-0.0000,-29.9192,4.1888,0.0005,187.3251,-13.5549,171.9618,74.9833,-23.4870
3.7800,23.5594,56.1302,-130.8999,-0.0000,-28.0385,4.0404,0.0005,188.4551,-16.0006,171.9639,74.9843,-24.2229
3.7900,23.5594,55.8498,-130.8595,-0.0000,-26.1501,3.8688,0.0004,188.8511,-18.1984,171.9660,74.9852,-24.9121
3.8000,23.5594,55.5883,-130.8208,-0.0000,-24.2614,3.6765,0.0004,188.4957,-20.1329,171.9681,74.9861,-25.5546
3.8100,23.5594,55.3457,-130.7841,-0.0000,-22.3802,3.4661,0.0003,187.3720,-21.7908,171.9702,74.9870,-26.1503
3.8200,23.5594,55.1219,-130.7494,-0.0000,-20.5140,3.2407,0.0003,185.4625,-23.1614,171.9722,74.9879,-26.6997
3.8300,23.5594,54.9168,-130.7170,-0.0000,-18.6709,3.0029,0.0003,182.7496,-24.2363,171.9742,74.9888,-27.2031
3.8400,23.5594,54.7301,-130.6870,-0.0000,-16.8590,2.7559,0.0002,179.2155,-25.0093,171.9762,74.9896,-27.6611
3.8500,23.5594,54.5615,-130.6594,-0.0000,-15.0866,2.5027,0.0002,174.8417,-25.4770,171.9780,74.9904,-28.0746
3.8600,23.5594,54.4106,-130.6344,-0.0000,-13.3622,2.2464,0.0002,169.6095,-25.6380,171.9798,74.9912,-28.4444
3.8700,23.5594,54.2770,-130.6119,-0.0000,-11.6944,1.9900,0.0002,163.4995,-25.4934,171.9815,74.9919,-28.7720
3.8800,23.5594,54.1600,-130.5920,-0.0000,-10.0922,1.7365,0.0002,156.4919,-25.0465,171.9831,74.9926,-29.0586
3.8900,23.5594,54.0591,-130.5746,-0.0000,-8.5646,1.4890,0.0001,148.5665,-24.3025,171.9846,74.9933,-29.3058
3.9000,23.5594,53.9735,-130.5598,-0.0000,-7.1209,1.2505,0.0001,139.7024,-23.2686,171.9860,74.9939,-29.5156
3.9100,23.5594,53.9023,-130.5472,-0.0000,-5.7705,1.0237,0.0001,129.8787,-21.9537,171.9873,74.9945,-29.6900
3.9200,23.5594,53.8446,-130.5370,-0.0000,-4.5233,0.8114,0.0001,119.0738,-20.3679,171.9885,74.9950,-29.8313
3.9300,23.5594,53.7993,-130.5289,-0.0000,-3.3890,0.6163,0.0001,107.2659,-18.5223,171.9896,74.9955,-29.9419
3.9400,23.5594,53.7654,-130.5227,-0.0000,-2.3780,0.4410,0.0001,94.4328,-16.4288,171.9906,74.9959,-30.0248
3.9500,23.5594,53.7417,-130.5183,-0.0000,-1.5004,0.2877,0.0001,80.5524,-14.0993,171.9915,74.9963,-30.0829
3.9600,23.5594,53.7266,-130.5154,-0.0000,-0.7669,0.1590,0.0001,65.6022,-11.5453,171.9924,74.9967,-30.1195
3.9700,23.5594,53.7190,-130.5139,-0.0000,-0.1883,0.0568,0.0001,49.5594,-8.7774,171.9931,74.9970,-30.1381
3.9800,23.5594,53.7171,-130.5133,-0.0000,0.2243,-0.0166,0.0001,32.4014,-5.8044,171.9938,74.9973,-30.1426
3.9900,23.5594,53.7193,-130.5135,-0.0000,0.4597,-0.0593,0.0000,11.7703,-2.1338,171.9944,74.9976,-30.1369
